2024-09-20 12:30:29 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:29 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:29 - MainProcess - INFO - ALLOWED - App: chrome.exe , IP: 239.255.255.250, Protocol: UDP
2024-09-20 12:30:30 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:30 - MainProcess - INFO - ALLOWED - App: chrome.exe , IP: 239.255.255.250, Protocol: UDP
2024-09-20 12:30:30 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:30 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:30 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:31 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:31 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: chrome.exe , IP: 192.168.19.251, Protocol: UDP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: chrome.exe , IP: 192.168.19.251, Protocol: UDP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: chrome.exe , IP: 192.168.19.251, Protocol: UDP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 20.60.88.36, Protocol: TCP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.105.136.41, Protocol: TCP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.105.136.41, Protocol: TCP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.105.136.41, Protocol: TCP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.105.136.41, Protocol: TCP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.105.136.41, Protocol: TCP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.105.136.41, Protocol: TCP
2024-09-20 12:30:32 - MainProcess - INFO - ALLOWED - App: OneDrive.exe , IP: 52.105.136.41, Protocol: TCP
